epoch,train_loss,train_acc,float_eval_acc,float_trainmode_acc,discrete_acc,BATCH_SIZE,GATE_OPTIMIZER,NETWORK_LR,GUMBEL_TAU,GROUP_SUM_TAU,NETWORK_LAYERS,GATES,EPOCHS,CONNECTIONS
16,2.3021300738016763,0.1091,147642.75779584222,0.1135,0.1043,0.1135,128,balenas,0.0003,0.001,0.001,0.25,30,2,5000,20,random
17,2.3021490739186605,0.10933333333333334,114118.55795242537,0.1135,0.1087,0.1135,128,balenas,0.0003,0.001,0.001,0.25,30,2,5000,20,random
18,2.302326935450236,0.10635,83110.70042643923,0.1135,0.1079,0.1135,128,balenas,0.0003,0.001,0.001,0.25,30,2,5000,20,random
19,2.302330499013265,0.10278333333333334,55685.993278584756,0.1135,0.1031,0.1135,128,balenas,0.0003,0.001,0.001,0.25,30,2,5000,20,random
20,2.3026346254984538,0.10396666666666667,33124.99298707356,0.1135,0.1125,0.1135,128,balenas,0.0003,0.001,0.001,0.25,30,2,5000,20,random
1,2.2836031495412192,0.13048333333333334,796397.3414179104,0.3637,0.1374,0.3637,128,balenas,0.0003,0.001,1e-08,0.25,30,2,5000,20,random
2,2.2455814094543456,0.22386666666666666,790189.766924307,0.5642,0.337,0.5642,128,balenas,0.0003,0.001,1e-08,0.25,30,2,5000,20,random
3,2.1955821636199953,0.4308,785306.4153784649,0.5562,0.4856,0.5562,128,balenas,0.0003,0.001,1e-08,0.25,30,2,5000,20,random
4,2.1290749824523925,0.5386833333333333,781910.1920309168,0.6234,0.6099,0.6234,128,balenas,0.0003,0.001,1e-08,0.25,30,2,5000,20,random
5,2.04623882300059,0.6223333333333333,780045.9733475479,0.6979,0.6766,0.6979,128,balenas,0.0003,0.001,1e-08,0.25,30,2,5000,20,random
6,1.951008354949951,0.67515,779639.7420042644,0.6984,0.7082,0.6984,128,balenas,0.0003,0.001,1e-08,0.25,30,2,5000,20,random
7,1.84911841729482,0.7037166666666667,780554.3002398721,0.7082,0.7379,0.7082,128,balenas,0.0003,0.001,1e-08,0.25,30,2,5000,20,random
8,1.746322659111023,0.7305,782535.7893123667,0.7326,0.7574,0.7326,128,balenas,0.0003,0.001,1e-08,0.25,30,2,5000,20,random
9,1.64700613377889,0.7492833333333333,785389.598880597,0.7493,0.7712,0.7493,128,balenas,0.0003,0.001,1e-08,0.25,30,2,5000,20,random
10,1.5541954844792685,0.7626,788939.1677771854,0.7602,0.783,0.7602,128,balenas,0.0003,0.001,1e-08,0.25,30,2,5000,20,random
11,1.4694943543116252,0.7730166666666667,792978.2798507463,0.7683,0.7937,0.7683,128,balenas,0.0003,0.001,1e-08,0.25,30,2,5000,20,random
12,1.3932805485407511,0.7848833333333334,797370.6997601279,0.7834,0.7976,0.7834,128,balenas,0.0003,0.001,1e-08,0.25,30,2,5000,20,random
13,1.3253029225031534,0.7896,802066.4673507463,0.7887,0.8058,0.7887,128,balenas,0.0003,0.001,1e-08,0.25,30,2,5000,20,random
14,1.264966225751241,0.7968333333333333,806954.2810501066,0.7957,0.8115,0.7957,128,balenas,0.0003,0.001,1e-08,0.25,30,2,5000,20,random
15,1.211559277788798,0.80205,811999.4477611941,0.7997,0.8156,0.7997,128,balenas,0.0003,0.001,1e-08,0.25,30,2,5000,20,random
16,1.164291089630127,0.8061833333333334,817139.9682835821,0.8042,0.819,0.8042,128,balenas,0.0003,0.001,1e-08,0.25,30,2,5000,20,random
17,1.1223517563501995,0.8097166666666666,822367.1162046909,0.8082,0.8226,0.8082,128,balenas,0.0003,0.001,1e-08,0.25,30,2,5000,20,random
18,1.0851096704483032,0.8124833333333333,827657.9878731343,0.8054,0.8268,0.8054,128,balenas,0.0003,0.001,1e-08,0.25,30,2,5000,20,random
19,1.0519536182085674,0.8161166666666667,833001.1409914712,0.8093,0.829,0.8093,128,balenas,0.0003,0.001,1e-08,0.25,30,2,5000,20,random
20,1.0223504786173503,0.8193666666666667,838350.2273454157,0.8193,0.8308,0.8193,128,balenas,0.0003,0.001,1e-08,0.25,30,2,5000,20,random
1,0.9958509999593099,0.8223333333333334,843769.6600479744,0.8253,0.8325,0.8253,128,balenas,0.0003,0.001,1e-08,0.25,30,2,5000,20,random
2,0.9720996316591899,0.8243833333333334,849184.8035714285,0.8262,0.8358,0.8262,128,balenas,0.0003,0.001,1e-08,0.25,30,2,5000,20,random
3,0.9507009449958801,0.8270333333333333,854591.108075693,0.8285,0.8368,0.8285,128,balenas,0.0003,0.001,1e-08,0.25,30,2,5000,20,random
4,0.9313769605000813,0.82875,860020.8499466951,0.8296,0.8389,0.8296,128,balenas,0.0003,0.001,1e-08,0.25,30,2,5000,20,random
5,0.913873069413503,0.8302166666666667,865456.208022388,0.835,0.8412,0.835,128,balenas,0.0003,0.001,1e-08,0.25,30,2,5000,20,random
6,0.8979921610832214,0.8318666666666666,870839.083022388,0.8392,0.8427,0.8392,128,balenas,0.0003,0.001,1e-08,0.25,30,2,5000,20,random
7,0.8835328537940978,0.8330833333333333,876214.7488006396,0.8402,0.8443,0.8402,128,balenas,0.0003,0.001,1e-08,0.25,30,2,5000,20,random
8,0.8703468935330709,0.83445,881556.8576759062,0.8436,0.8462,0.8436,128,balenas,0.0003,0.001,1e-08,0.25,30,2,5000,20,random
9,0.8582825274149577,0.8359,886834.7457356077,0.8457,0.8478,0.8457,128,balenas,0.0003,0.001,1e-08,0.25,30,2,5000,20,random
10,0.8472148469607035,0.8373833333333334,892058.0990138593,0.8466,0.8487,0.8466,128,balenas,0.0003,0.001,1e-08,0.25,30,2,5000,20,random
11,0.8370445251146952,0.8386666666666667,897185.9594882729,0.8457,0.8507,0.8457,128,balenas,0.0003,0.001,1e-08,0.25,30,2,5000,20,random
12,0.8276914331118266,0.8397,902171.5704957356,0.8462,0.8515,0.8462,128,balenas,0.0003,0.001,1e-08,0.25,30,2,5000,20,random
13,0.8190785418192545,0.84075,907077.7765191898,0.851,0.8529,0.851,128,balenas,0.0003,0.001,1e-08,0.25,30,2,5000,20,random
14,0.8111101576805114,0.842,911812.7432036247,0.8513,0.8536,0.8513,128,balenas,0.0003,0.001,1e-08,0.25,30,2,5000,20,random
15,0.8037478394826253,0.8429833333333333,916396.3242270789,0.8532,0.8541,0.8532,128,balenas,0.0003,0.001,1e-08,0.25,30,2,5000,20,random
16,0.7969256580034891,0.8436666666666667,920749.2817164179,0.8532,0.8549,0.8532,128,balenas,0.0003,0.001,1e-08,0.25,30,2,5000,20,random
17,0.7905821393648783,0.8444833333333334,924920.0219882729,0.8519,0.8553,0.8519,128,balenas,0.0003,0.001,1e-08,0.25,30,2,5000,20,random
18,0.7846842352549235,0.8452833333333334,928823.4101812367,0.8553,0.8564,0.8553,128,balenas,0.0003,0.001,1e-08,0.25,30,2,5000,20,random
19,0.7791904222806295,0.84595,932451.8977878465,0.8544,0.857,0.8544,128,balenas,0.0003,0.001,1e-08,0.25,30,2,5000,20,random
20,0.7740737233161926,0.847,935819.1126066098,0.8532,0.8573,0.8532,128,balenas,0.0003,0.001,1e-08,0.25,30,2,5000,20,random
1,0.7693121228218078,0.8477666666666667,938847.7942430704,0.8537,0.8582,0.8537,128,balenas,0.0003,0.001,1e-08,0.25,30,2,5000,20,random
2,0.7648368282318115,0.8483,941526.2979744136,0.8547,0.8591,0.8547,128,balenas,0.0003,0.001,1e-08,0.25,30,2,5000,20,random
3,0.7606425545692443,0.8489166666666667,943858.7165511727,0.8563,0.8597,0.8563,128,balenas,0.0003,0.001,1e-08,0.25,30,2,5000,20,random
4,0.7567241250038147,0.8495833333333334,945854.1083422175,0.8567,0.8603,0.8567,128,balenas,0.0003,0.001,1e-08,0.25,30,2,5000,20,random
5,0.7530358088175456,0.8503333333333334,947437.1108742005,0.8571,0.8617,0.8571,128,balenas,0.0003,0.001,1e-08,0.25,30,2,5000,20,random
6,0.7495688318570455,0.8509833333333333,948635.8035714285,0.8559,0.8621,0.8559,128,balenas,0.0003,0.001,1e-08,0.25,30,2,5000,20,random
7,0.7463014099121094,0.8515,949443.2555970149,0.8575,0.8631,0.8575,128,balenas,0.0003,0.001,1e-08,0.25,30,2,5000,20,random
8,0.743232228755951,0.8519666666666666,949785.894989339,0.8565,0.8636,0.8565,128,balenas,0.0003,0.001,1e-08,0.25,30,2,5000,20,random
9,0.7403333658536275,0.85265,949783.33608742,0.8546,0.8637,0.8546,128,balenas,0.0003,0.001,1e-08,0.25,30,2,5000,20,random
1,2.2876286458333333,0.17525,799637.8339552239,0.3572,0.1892,0.3572,128,balenas,0.0003,0.001,1e-09,0.25,30,2,5000,20,random
2,2.2474893321990965,0.26098333333333334,799859.5023987207,0.4762,0.3091,0.4762,128,balenas,0.0003,0.001,1e-09,0.25,30,2,5000,20,random
3,2.1965822558085124,0.42356666666666665,801226.8976545843,0.5634,0.5325,0.5634,128,balenas,0.0003,0.001,1e-09,0.25,30,2,5000,20,random
4,2.1293165570576984,0.5703833333333334,803850.6453891258,0.5843,0.6287,0.5843,128,balenas,0.0003,0.001,1e-09,0.25,30,2,5000,20,random
5,2.0461003536224367,0.6389833333333333,807748.7769189766,0.636,0.6795,0.636,128,balenas,0.0003,0.001,1e-09,0.25,30,2,5000,20,random
6,1.9509789307276408,0.68235,812850.879664179,0.6988,0.7162,0.6988,128,balenas,0.0003,0.001,1e-09,0.25,30,2,5000,20,random
7,1.8496726168314617,0.71575,819004.9201759062,0.7148,0.7341,0.7148,128,balenas,0.0003,0.001,1e-09,0.25,30,2,5000,20,random
8,1.747815102704366,0.7321166666666666,826053.016391258,0.7532,0.7553,0.7532,128,balenas,0.0003,0.001,1e-09,0.25,30,2,5000,20,random
9,1.64971246287028,0.7492166666666666,833791.1952292111,0.7618,0.7717,0.7618,128,balenas,0.0003,0.001,1e-09,0.25,30,2,5000,20,random
10,1.5578440439860026,0.7621,842093.4681503199,0.7817,0.7831,0.7817,128,balenas,0.0003,0.001,1e-09,0.25,30,2,5000,20,random
11,1.4737322911580404,0.7741666666666667,850831.9470948827,0.7853,0.7895,0.7853,128,balenas,0.0003,0.001,1e-09,0.25,30,2,5000,20,random
12,1.3978230293909708,0.7814833333333333,859932.5836886994,0.7951,0.7983,0.7951,128,balenas,0.0003,0.001,1e-09,0.25,30,2,5000,20,random
13,1.3299664215723674,0.788,869294.854477612,0.8045,0.8053,0.8045,128,balenas,0.0003,0.001,1e-09,0.25,30,2,5000,20,random
14,1.269648730278015,0.7945333333333333,878893.0279850747,0.8123,0.8088,0.8123,128,balenas,0.0003,0.001,1e-09,0.25,30,2,5000,20,random
15,1.2161335339228312,0.79885,888683.6856343284,0.8202,0.814,0.8202,128,balenas,0.0003,0.001,1e-09,0.25,30,2,5000,20,random
16,1.1686735486984252,0.8038166666666666,898637.8761993604,0.8197,0.8195,0.8197,128,balenas,0.0003,0.001,1e-09,0.25,30,2,5000,20,random
17,1.1265383350372316,0.8083833333333333,908759.4464285715,0.8193,0.8229,0.8193,128,balenas,0.0003,0.001,1e-09,0.25,30,2,5000,20,random
18,1.089059841632843,0.8115166666666667,919039.9461620469,0.8226,0.8252,0.8226,128,balenas,0.0003,0.001,1e-09,0.25,30,2,5000,20,random
19,1.0556040636062622,0.8146166666666667,929471.6012793178,0.8285,0.8276,0.8285,128,balenas,0.0003,0.001,1e-09,0.25,30,2,5000,20,random
20,1.0256829446792604,0.8178333333333333,940082.6553837953,0.8303,0.8314,0.8303,128,balenas,0.0003,0.001,1e-09,0.25,30,2,5000,20,random
1,2.2865628851572675,0.13443333333333332,800125.3682036247,0.3296,0.1351,0.3296,128,balenas,0.0003,0.001,1e-20,0.25,30,2,5000,20,random
2,2.2480891452789304,0.20913333333333334,801178.2533315565,0.4039,0.3425,0.4039,128,balenas,0.0003,0.001,1e-20,0.25,30,2,5000,20,random
3,2.19747416267395,0.4106,803379.2021588486,0.4637,0.5147,0.4637,128,balenas,0.0003,0.001,1e-20,0.25,30,2,5000,20,random
4,2.129803874206543,0.5552833333333334,806854.7292110875,0.5786,0.6088,0.5786,128,balenas,0.0003,0.001,1e-20,0.25,30,2,5000,20,random
5,2.0452953764597575,0.6226833333333334,811623.4621535181,0.6339,0.6831,0.6339,128,balenas,0.0003,0.001,1e-20,0.25,30,2,5000,20,random
6,1.9482580826441447,0.6835833333333333,817610.3407515992,0.6611,0.7159,0.6611,128,balenas,0.0003,0.001,1e-20,0.25,30,2,5000,20,random
7,1.8446929424921672,0.71115,824651.9673507463,0.6831,0.7436,0.6831,128,balenas,0.0003,0.001,1e-20,0.25,30,2,5000,20,random
8,1.7400572615941365,0.7363,832578.8924573561,0.7244,0.7598,0.7244,128,balenas,0.0003,0.001,1e-20,0.25,30,2,5000,20,random
9,1.6390163314819335,0.7522666666666666,841229.4484275053,0.7545,0.776,0.7545,128,balenas,0.0003,0.001,1e-20,0.25,30,2,5000,20,random
10,1.5446731484095255,0.7669666666666667,850427.0639658849,0.7796,0.7836,0.7796,128,balenas,0.0003,0.001,1e-20,0.25,30,2,5000,20,random
11,1.45878731619517,0.7763,860044.213086354,0.7908,0.793,0.7908,128,balenas,0.0003,0.001,1e-20,0.25,30,2,5000,20,random
12,1.3817754433314005,0.7852666666666667,869988.6817697228,0.7982,0.8014,0.7982,128,balenas,0.0003,0.001,1e-20,0.25,30,2,5000,20,random
13,1.3134093549092611,0.7925833333333333,880201.7284115138,0.7984,0.8071,0.7984,128,balenas,0.0003,0.001,1e-20,0.25,30,2,5000,20,random
14,1.252936299641927,0.7973666666666667,890639.5541044776,0.8082,0.8119,0.8082,128,balenas,0.0003,0.001,1e-20,0.25,30,2,5000,20,random
15,1.199677744102478,0.8037166666666666,901277.8787313433,0.8019,0.8165,0.8019,128,balenas,0.0003,0.001,1e-20,0.25,30,2,5000,20,random
16,1.152689626757304,0.8070666666666667,912127.7025586354,0.8154,0.8207,0.8154,128,balenas,0.0003,0.001,1e-20,0.25,30,2,5000,20,random
1,2.30146682472229,0.09851666666666667,773232.299173774,0.1024,0.1019,0.1024,128,balenas,0.0003,0.001,0.01,0.25,30,2,5000,20,random
2,2.301517039108276,0.09823333333333334,721471.2677238806,0.1024,0.101,0.1024,128,balenas,0.0003,0.001,0.01,0.25,30,2,5000,20,random
3,2.301600300725301,0.09696666666666667,672563.9621535181,0.1024,0.0991,0.1024,128,balenas,0.0003,0.001,0.01,0.25,30,2,5000,20,random
4,2.3017179578145344,0.09418333333333333,625861.3434168444,0.1009,0.0944,0.1009,128,balenas,0.0003,0.001,0.01,0.25,30,2,5000,20,random
1,1.3151301561991373,0.7251,0.8496,0.8512,0.8496,128,balenas,0.01,0.25,30,2,5000,20,random
2,0.7600254868825277,0.8511833333333333,0.8628,0.8668,0.8628,128,balenas,0.01,0.25,30,2,5000,20,random
3,0.7070605091412863,0.8608333333333333,0.8725,0.8708,0.8725,128,balenas,0.01,0.25,30,2,5000,20,random
4,0.6877587957064311,0.8650166666666667,0.8747,0.8753,0.8747,128,balenas,0.01,0.25,30,2,5000,20,random
1,2.3264616455078126,0.11058333333333334,0.1216,0.1379,0.1216,128,gumbel_sparsemax,0.01,0.25,30,2,5000,20,random
2,2.262122725804647,0.16145,0.3684,0.2005,0.3684,128,gumbel_sparsemax,0.01,0.25,30,2,5000,20,random
3,2.163798913828532,0.2413,0.5864,0.2976,0.5864,128,gumbel_sparsemax,0.01,0.25,30,2,5000,20,random
4,2.013306095568339,0.3747,0.6373,0.4668,0.6373,128,gumbel_sparsemax,0.01,0.25,30,2,5000,20,random
5,1.833466508992513,0.5193,0.7186,0.579,0.7186,128,gumbel_sparsemax,0.01,0.25,30,2,5000,20,random
6,1.6568786133448283,0.6102,0.7687,0.6563,0.7687,128,gumbel_sparsemax,0.01,0.25,30,2,5000,20,random
7,1.5007276852289835,0.6747833333333333,0.7965,0.7084,0.7965,128,gumbel_sparsemax,0.01,0.25,30,2,5000,20,random
8,1.3758348351160685,0.71335,0.7953,0.7435,0.7953,128,gumbel_sparsemax,0.01,0.25,30,2,5000,20,random
9,1.2726591854731242,0.7406166666666667,0.7971,0.7577,0.7971,128,gumbel_sparsemax,0.01,0.25,30,2,5000,20,random
10,1.190810343615214,0.75515,0.8122,0.7708,0.8122,128,gumbel_sparsemax,0.01,0.25,30,2,5000,20,random
11,1.12486381149292,0.7709166666666667,0.8233,0.7918,0.8233,128,gumbel_sparsemax,0.01,0.25,30,2,5000,20,random
12,1.0694326658884685,0.7844833333333333,0.8225,0.7995,0.8225,128,gumbel_sparsemax,0.01,0.25,30,2,5000,20,random
13,1.0253492636680603,0.7910166666666667,0.8352,0.8089,0.8352,128,gumbel_sparsemax,0.01,0.25,30,2,5000,20,random
14,0.9881880722681682,0.7993333333333333,0.833,0.8113,0.833,128,gumbel_sparsemax,0.01,0.25,30,2,5000,20,random
15,0.9596251614888509,0.8036333333333333,0.8359,0.8163,0.8359,128,gumbel_sparsemax,0.01,0.25,30,2,5000,20,random
16,0.9344702407519022,0.8084333333333333,0.838,0.8244,0.838,128,gumbel_sparsemax,0.01,0.25,30,2,5000,20,random
17,0.9137240942955017,0.81215,0.8415,0.8258,0.8415,128,gumbel_sparsemax,0.01,0.25,30,2,5000,20,random
18,0.8937234488169352,0.81675,0.842,0.8304,0.842,128,gumbel_sparsemax,0.01,0.25,30,2,5000,20,random
19,0.8777422955195109,0.8207,0.8435,0.8335,0.8435,128,gumbel_sparsemax,0.01,0.25,30,2,5000,20,random
20,0.8628232657432556,0.8227166666666667,0.849,0.8336,0.849,128,gumbel_sparsemax,0.01,0.25,30,2,5000,20,random
1,0.8505971472740174,0.8255666666666667,0.8505,0.8313,0.8505,128,gumbel_sparsemax,0.01,0.25,30,2,5000,20,random
2,0.8401488765398661,0.82715,0.8514,0.8341,0.8514,128,gumbel_sparsemax,0.01,0.25,30,2,5000,20,random
3,0.8287012895266215,0.8300166666666666,0.855,0.8418,0.855,128,gumbel_sparsemax,0.01,0.25,30,2,5000,20,random
4,0.82171210120519,0.8313666666666667,0.8514,0.844,0.8514,128,gumbel_sparsemax,0.01,0.25,30,2,5000,20,random
5,0.8132548758188883,0.8325,0.851,0.8466,0.851,128,gumbel_sparsemax,0.01,0.25,30,2,5000,20,random
6,0.8059320789019266,0.8354666666666667,0.8485,0.8441,0.8485,128,gumbel_sparsemax,0.01,0.25,30,2,5000,20,random
7,0.7995095369974772,0.8372166666666667,0.8526,0.8488,0.8526,128,gumbel_sparsemax,0.01,0.25,30,2,5000,20,random
8,0.7941266384442647,0.8376,0.8601,0.8523,0.8601,128,gumbel_sparsemax,0.01,0.25,30,2,5000,20,random
9,0.7879458259900411,0.8387333333333333,0.8559,0.8529,0.8559,128,gumbel_sparsemax,0.01,0.25,30,2,5000,20,random
10,0.7823676015535991,0.8417833333333333,0.8569,0.8544,0.8569,128,gumbel_sparsemax,0.01,0.25,30,2,5000,20,random
11,0.7775534121195475,0.8428666666666667,0.8599,0.8524,0.8599,128,gumbel_sparsemax,0.01,0.25,30,2,5000,20,random
12,0.7728624193827311,0.84355,0.862,0.8513,0.862,128,gumbel_sparsemax,0.01,0.25,30,2,5000,20,random
13,0.7701252093950908,0.8431833333333333,0.8646,0.8544,0.8646,128,gumbel_sparsemax,0.01,0.25,30,2,5000,20,random
14,0.7666208755175272,0.84385,0.8645,0.858,0.8645,128,gumbel_sparsemax,0.01,0.25,30,2,5000,20,random
15,0.7627951942761739,0.8465166666666667,0.8654,0.8572,0.8654,128,gumbel_sparsemax,0.01,0.25,30,2,5000,20,random
16,0.7599569720904032,0.8467333333333333,0.8653,0.8564,0.8653,128,gumbel_sparsemax,0.01,0.25,30,2,5000,20,random
17,0.7562706292470296,0.8487,0.8659,0.8599,0.8659,128,gumbel_sparsemax,0.01,0.25,30,2,5000,20,random
18,0.7542153861045837,0.8473833333333334,0.8673,0.8594,0.8673,128,gumbel_sparsemax,0.01,0.25,30,2,5000,20,random
19,0.7518497817675273,0.8497333333333333,0.866,0.8606,0.866,128,gumbel_sparsemax,0.01,0.25,30,2,5000,20,random
20,0.749706713517507,0.8499666666666666,0.8646,0.8608,0.8646,128,gumbel_sparsemax,0.01,0.25,30,2,5000,20,random
1,2.2718185614267985,0.15231666666666666,0.6028,0.2362,0.6028,128,gumbel_softmax,0.01,0.25,30,2,5000,20,random
2,2.0473817566553754,0.36933333333333335,0.6191,0.5144,0.6191,128,gumbel_softmax,0.01,0.25,30,2,5000,20,random
3,1.6942472725550333,0.6089833333333333,0.7445,0.6883,0.7445,128,gumbel_softmax,0.01,0.25,30,2,5000,20,random
4,1.3887948712031046,0.7191333333333333,0.7776,0.7512,0.7776,128,gumbel_softmax,0.01,0.25,30,2,5000,20,random
5,1.1915666014989217,0.7641833333333333,0.8033,0.7869,0.8033,128,gumbel_softmax,0.01,0.25,30,2,5000,20,random
6,1.0670756813049316,0.7874166666666667,0.81,0.7978,0.81,128,gumbel_softmax,0.01,0.25,30,2,5000,20,random
7,0.9855230494181315,0.8038166666666666,0.8321,0.8134,0.8321,128,gumbel_softmax,0.01,0.25,30,2,5000,20,random
8,0.929439874903361,0.8128333333333333,0.833,0.8286,0.833,128,gumbel_softmax,0.01,0.25,30,2,5000,20,random
9,0.8888397992451985,0.8177,0.8425,0.8307,0.8425,128,gumbel_softmax,0.01,0.25,30,2,5000,20,random
10,0.8571464319864909,0.8231666666666667,0.8443,0.8355,0.8443,128,gumbel_softmax,0.01,0.25,30,2,5000,20,random
11,0.8315974428494771,0.829,0.8472,0.837,0.8472,128,gumbel_softmax,0.01,0.25,30,2,5000,20,random
12,0.8137541352589925,0.8310666666666666,0.8484,0.8433,0.8484,128,gumbel_softmax,0.01,0.25,30,2,5000,20,random
13,0.7983283474286398,0.83505,0.8527,0.8425,0.8527,128,gumbel_softmax,0.01,0.25,30,2,5000,20,random
14,0.7859741541544596,0.8362,0.8521,0.8469,0.8521,128,gumbel_softmax,0.01,0.25,30,2,5000,20,random
15,0.7760590381940206,0.8399666666666666,0.8536,0.8432,0.8536,128,gumbel_softmax,0.01,0.25,30,2,5000,20,random
16,0.7678690626780192,0.8424833333333334,0.8561,0.8531,0.8561,128,gumbel_softmax,0.01,0.25,30,2,5000,20,random
17,0.7601187276204427,0.84395,0.8567,0.8524,0.8567,128,gumbel_softmax,0.01,0.25,30,2,5000,20,random
18,0.752287211227417,0.84625,0.8595,0.8561,0.8595,128,gumbel_softmax,0.01,0.25,30,2,5000,20,random
19,0.7474282452901204,0.8487333333333333,0.86,0.8524,0.86,128,gumbel_softmax,0.01,0.25,30,2,5000,20,random
20,0.7428155272165934,0.8489,0.8604,0.8569,0.8604,128,gumbel_softmax,0.01,0.25,30,2,5000,20,random
1,0.7386419226646423,0.8498166666666667,0.8617,0.8593,0.8617,128,gumbel_softmax,0.01,0.25,30,2,5000,20,random
2,0.7342873101552327,0.8508166666666667,0.8629,0.8568,0.8629,128,gumbel_softmax,0.01,0.25,30,2,5000,20,random
3,0.7303859391530355,0.85225,0.8625,0.861,0.8625,128,gumbel_softmax,0.01,0.25,30,2,5000,20,random
4,0.7279438985506693,0.8519,0.8623,0.8587,0.8623,128,gumbel_softmax,0.01,0.25,30,2,5000,20,random
5,0.7245122453371684,0.8528166666666667,0.8632,0.8611,0.8632,128,gumbel_softmax,0.01,0.25,30,2,5000,20,random
6,0.7219604290008544,0.8539333333333333,0.8635,0.8629,0.8635,128,gumbel_softmax,0.01,0.25,30,2,5000,20,random
7,0.7190185781796773,0.8546833333333334,0.8665,0.8643,0.8665,128,gumbel_softmax,0.01,0.25,30,2,5000,20,random
8,0.7171238836606344,0.8556333333333334,0.8668,0.8631,0.8668,128,gumbel_softmax,0.01,0.25,30,2,5000,20,random
9,0.7147060955047607,0.8556833333333334,0.8635,0.8643,0.8635,128,gumbel_softmax,0.01,0.25,30,2,5000,20,random
10,0.713637952931722,0.8559333333333333,0.8674,0.8633,0.8674,128,gumbel_softmax,0.01,0.25,30,2,5000,20,random
11,0.7119931915283203,0.8564666666666667,0.869,0.8624,0.869,128,gumbel_softmax,0.01,0.25,30,2,5000,20,random
12,0.7102522717475891,0.8575,0.8691,0.8642,0.8691,128,gumbel_softmax,0.01,0.25,30,2,5000,20,random
13,0.7089832722663879,0.8577166666666667,0.869,0.865,0.869,128,gumbel_softmax,0.01,0.25,30,2,5000,20,random
14,0.7078211493810018,0.8574,0.8687,0.8666,0.8687,128,gumbel_softmax,0.01,0.25,30,2,5000,20,random
15,0.7066406000455221,0.8576,0.871,0.8656,0.871,128,gumbel_softmax,0.01,0.25,30,2,5000,20,random
16,0.7053359394709269,0.8581833333333333,0.87,0.8632,0.87,128,gumbel_softmax,0.01,0.25,30,2,5000,20,random
17,0.7042787516276041,0.8585333333333334,0.8696,0.8663,0.8696,128,gumbel_softmax,0.01,0.25,30,2,5000,20,random
18,0.7028943804423015,0.8592833333333333,0.8698,0.8653,0.8698,128,gumbel_softmax,0.01,0.25,30,2,5000,20,random
19,0.7023421703338623,0.8597166666666667,0.8696,0.8672,0.8696,128,gumbel_softmax,0.01,0.25,30,2,5000,20,random
20,0.7015542030970255,0.8601666666666666,0.8707,0.8662,0.8707,128,gumbel_softmax,0.01,0.25,30,2,5000,20,random
1,2.4315193119049074,0.10078333333333334,0.1082,0.0993,0.1082,128,gumbel_softmax,0.01,0.25,30,8,30000,20,random
2,2.4353969245910645,0.09925,0.0976,0.1021,0.0976,128,gumbel_softmax,0.01,0.25,30,8,30000,20,random
3,2.436399656295776,0.09903333333333333,0.0712,0.0996,0.0712,128,gumbel_softmax,0.01,0.25,30,8,30000,20,random
4,2.4316292854309083,0.1019,0.0991,0.1034,0.0991,128,gumbel_softmax,0.01,0.25,30,8,30000,20,random
5,2.427000534439087,0.1049,0.0825,0.0949,0.0825,128,gumbel_softmax,0.01,0.25,30,8,30000,20,random
6,2.4349819611867267,0.09976666666666667,0.0526,0.0972,0.0526,128,gumbel_softmax,0.01,0.25,30,8,30000,20,random
7,2.4278587397257487,0.09991666666666667,0.0913,0.1028,0.0913,128,gumbel_softmax,0.01,0.25,30,8,30000,20,random
8,2.4308285864512125,0.10135,0.11,0.1021,0.11,128,gumbel_softmax,0.01,0.25,30,8,30000,20,random
9,2.426816452916463,0.10066666666666667,0.0812,0.0964,0.0812,128,gumbel_softmax,0.01,0.25,30,8,30000,20,random
10,2.4310499996185304,0.09918333333333333,0.1036,0.1005,0.1036,128,gumbel_softmax,0.01,0.25,30,8,30000,20,random
11,2.42990374323527,0.10415,0.093,0.1028,0.093,128,gumbel_softmax,0.01,0.25,30,8,30000,20,random
12,2.4238086146036784,0.10263333333333333,0.1012,0.1045,0.1012,128,gumbel_softmax,0.01,0.25,30,8,30000,20,random
1,2.3325877891540525,0.1027,0.0983,0.0997,0.0983,128,gumbel_softmax,0.01,1,30,8,30000,20,random
2,2.3339364035288495,0.10071666666666666,0.1003,0.0951,0.1003,128,gumbel_softmax,0.01,1,30,8,30000,20,random
3,2.3327322781880695,0.10243333333333333,0.1059,0.1053,0.1059,128,gumbel_softmax,0.01,1,30,8,30000,20,random
4,2.3350690385182697,0.10041666666666667,0.1576,0.1002,0.1576,128,gumbel_softmax,0.01,1,30,8,30000,20,random
5,2.333965051015218,0.10253333333333334,0.0781,0.1005,0.0781,128,gumbel_softmax,0.01,1,30,8,30000,20,random
6,2.331992362340291,0.10273333333333333,0.1132,0.1026,0.1132,128,gumbel_softmax,0.01,1,30,8,30000,20,random
7,2.3329321806589762,0.10263333333333333,0.1272,0.1024,0.1272,128,gumbel_softmax,0.01,1,30,8,30000,20,random
8,2.3346324954986573,0.0999,0.0954,0.1056,0.0954,128,gumbel_softmax,0.01,1,30,8,30000,20,random
9,2.3317807339986167,0.10173333333333333,0.1165,0.1043,0.1165,128,gumbel_softmax,0.01,1,30,8,30000,20,random
