epoch,train_loss,train_acc,float_eval_acc,float_trainmode_acc,discrete_acc,BATCH_SIZE,GATE_OPTIMIZER,NETWORK_LR,GUMBEL_TAU,GROUP_SUM_TAU,NETWORK_LAYERS,GATES,EPOCHS,CONNECTIONS,NOISE_TEMP
60,3017391320.398106,0.2859,0.2236,0.2755,0.2236,128,softmax,0.01,1,100,8,10000,2000,,0.1
61,1487663550021.5151,0.27488,0.2261,0.2738,0.2261,128,softmax,0.01,1,100,8,10000,2000,,0.1
62,12545901324636.492,0.27138,0.2179,0.2597,0.2179,128,softmax,0.01,1,100,8,10000,2000,,0.1
63,3.348684356801398e+17,0.25716,0.2091,0.2549,0.2091,128,softmax,0.01,1,100,8,10000,2000,,0.1
64,5.7613281901334054e+17,0.25202,0.2052,0.2455,0.2052,128,softmax,0.01,1,100,8,10000,2000,,0.1
65,1.5149675534181245e+18,0.23946,0.2049,0.2393,0.2049,128,softmax,0.01,1,100,8,10000,2000,,0.1
66,1.1925500477572536e+19,0.23626,0.1988,0.2304,0.1988,128,softmax,0.01,1,100,8,10000,2000,,0.1
67,2.128122838488408e+19,0.22958,0.1932,0.2275,0.1932,128,softmax,0.01,1,100,8,10000,2000,,0.1
68,4.0560957011528024e+20,0.22556,0.1895,0.2229,0.1895,128,softmax,0.01,1,100,8,10000,2000,,0.1
69,2.0452073986972343e+23,0.22604,0.1865,0.2229,0.1865,128,softmax,0.01,1,100,8,10000,2000,,0.1
70,1.420541479069952e+23,0.22396,0.1865,0.2238,0.1865,128,softmax,0.01,1,100,8,10000,2000,,0.1
71,1.3797224646443278e+23,0.22394,0.1914,0.2208,0.1914,128,softmax,0.01,1,100,8,10000,2000,,0.1
72,1.7350750785946006e+23,0.22056,0.1836,0.2188,0.1836,128,softmax,0.01,1,100,8,10000,2000,,0.1
73,1.7578128704656157e+23,0.21822,0.1817,0.2169,0.1817,128,softmax,0.01,1,100,8,10000,2000,,0.1
74,1.7633834240915212e+23,0.21308,0.179,0.2101,0.179,128,softmax,0.01,1,100,8,10000,2000,,0.1
75,1.7281872254225343e+23,0.21306,0.1747,0.2073,0.1747,128,softmax,0.01,1,100,8,10000,2000,,0.1
76,1.6112540790940305e+23,0.21088,0.1782,0.2095,0.1782,128,softmax,0.01,1,100,8,10000,2000,,0.1
77,1.6014829540254798e+23,0.20916,0.1779,0.2085,0.1779,128,softmax,0.01,1,100,8,10000,2000,,0.1
78,1.6003266880656173e+23,0.20848,0.1767,0.2048,0.1767,128,softmax,0.01,1,100,8,10000,2000,,0.1
1,2.3039678620147703,0.10184,0.0843,0.1003,0.0843,128,gumbel_softmax,0.01,1,100,8,10000,2000,,0.1
2,2.3039322794342043,0.10048,0.0851,0.0976,0.0851,128,gumbel_softmax,0.01,1,100,8,10000,2000,,0.1
3,2.303806527481079,0.1013,0.0968,0.1035,0.0968,128,gumbel_softmax,0.01,1,100,8,10000,2000,,0.1
4,2.303619128112793,0.0975,0.1053,0.0976,0.1053,128,gumbel_softmax,0.01,1,100,8,10000,2000,,0.1
5,2.3041598667144774,0.10054,0.0988,0.0989,0.0988,128,gumbel_softmax,0.01,1,100,8,10000,2000,,0.1
6,2.3040202127075196,0.10098,0.087,0.0954,0.087,128,gumbel_softmax,0.01,1,100,8,10000,2000,,0.1
1,2.3004280018615724,0.10842,0.1182,0.1341,0.1182,128,softmax,0.01,1,100,8,10000,2000,,0.1
2,2.2429928540039064,0.17676,0.1392,0.2195,0.1392,128,softmax,0.01,1,100,8,10000,2000,,0.1
3,2.1243952938079835,0.24732,0.1454,0.2773,0.1454,128,softmax,0.01,1,100,8,10000,2000,,0.1
4,2.030072838516235,0.29052,0.17,0.3062,0.17,128,softmax,0.01,1,100,8,10000,2000,,0.1
5,1.964586311569214,0.31696,0.1818,0.3307,0.1818,128,softmax,0.01,1,100,8,10000,2000,,0.1
6,1.9049892287826538,0.33642,0.1798,0.3437,0.1798,128,softmax,0.01,1,100,8,10000,2000,,0.1
7,1.8579860747528076,0.35448,0.2165,0.3594,0.2165,128,softmax,0.01,1,100,8,10000,2000,,0.1
8,1.8178021445465087,0.37004,0.2146,0.3715,0.2146,128,softmax,0.01,1,100,8,10000,2000,,0.1
9,1.7828649374008179,0.38238,0.2363,0.3831,0.2363,128,softmax,0.01,1,100,8,10000,2000,,0.1
10,1.752312119140625,0.3967,0.24,0.3865,0.24,128,softmax,0.01,1,100,8,10000,2000,,0.1
11,1.7251278218841553,0.40572,0.2428,0.3976,0.2428,128,softmax,0.01,1,100,8,10000,2000,,0.1
1,1.8510368697738648,0.38402,0.2404,0.3835,0.2404,128,gumbel_softmax,0.01,1,100,8,10000,2000,,0.1
2,1.8100128420257569,0.38752,0.2516,0.3812,0.2516,128,gumbel_softmax,0.01,1,100,8,10000,2000,,0.1
3,1.7921107669448852,0.39098,0.228,0.3921,0.228,128,gumbel_softmax,0.01,1,100,8,10000,2000,,0.1
4,1.7798797549819947,0.3932,0.2449,0.3898,0.2449,128,gumbel_softmax,0.01,1,100,8,10000,2000,,0.1
5,1.7677005792617797,0.39726,0.2441,0.3926,0.2441,128,gumbel_softmax,0.01,1,100,8,10000,2000,,0.1
6,1.7592500478744506,0.39778,0.2428,0.393,0.2428,128,gumbel_softmax,0.01,1,100,8,10000,2000,,0.1
7,1.7501104416275024,0.40236,0.2519,0.3951,0.2519,128,gumbel_softmax,0.01,1,100,8,10000,2000,,0.1
8,1.7591506943511963,0.40402,0.249,0.395,0.249,128,gumbel_softmax,0.01,1,100,8,10000,2000,,0.1
9,1.743189527053833,0.40508,0.258,0.3975,0.258,128,gumbel_softmax,0.01,1,100,8,10000,2000,,0.1
10,1.734028661956787,0.40568,0.2694,0.3996,0.2694,128,gumbel_softmax,0.01,1,100,8,10000,2000,,0.1
11,1.7262559243392945,0.40854,0.2638,0.4019,0.2638,128,gumbel_softmax,0.01,1,100,8,10000,2000,,0.1
12,1.7247122652435303,0.40954,0.2741,0.3997,0.2741,128,gumbel_softmax,0.01,1,100,8,10000,2000,,0.1
13,1.7216081983184814,0.41006,0.2826,0.4059,0.2826,128,gumbel_softmax,0.01,1,100,8,10000,2000,,0.1
14,1.7169071557998656,0.41116,0.2827,0.4046,0.2827,128,gumbel_softmax,0.01,1,100,8,10000,2000,,0.1
15,1.7105299188995362,0.41396,0.2767,0.402,0.2767,128,gumbel_softmax,0.01,1,100,8,10000,2000,,0.1
16,1.7098556875991822,0.41482,0.2887,0.4045,0.2887,128,gumbel_softmax,0.01,1,100,8,10000,2000,,0.1
17,1.7042082748031617,0.4147,0.2734,0.4062,0.2734,128,gumbel_softmax,0.01,1,100,8,10000,2000,,0.1
18,1.7002096816635133,0.4164,0.2771,0.4073,0.2771,128,gumbel_softmax,0.01,1,100,8,10000,2000,,0.1
19,1.6970633820343017,0.41628,0.2784,0.4072,0.2784,128,gumbel_softmax,0.01,1,100,8,10000,2000,,0.1
20,1.6918517092514038,0.41876,0.2843,0.4075,0.2843,128,gumbel_softmax,0.01,1,100,8,10000,2000,,0.1
21,1.6894506216430665,0.41994,0.2868,0.4085,0.2868,128,gumbel_softmax,0.01,1,100,8,10000,2000,,0.1
22,1.684460486793518,0.42158,0.2912,0.4116,0.2912,128,gumbel_softmax,0.01,1,100,8,10000,2000,,0.1
23,1.6797423950195312,0.42204,0.3102,0.4091,0.3102,128,gumbel_softmax,0.01,1,100,8,10000,2000,,0.1
24,1.676993907852173,0.42628,0.296,0.4181,0.296,128,gumbel_softmax,0.01,1,100,8,10000,2000,,0.1
25,1.6755835787963866,0.4259,0.2908,0.4077,0.2908,128,gumbel_softmax,0.01,1,100,8,10000,2000,,0.1
26,1.672411086654663,0.42566,0.2987,0.4101,0.2987,128,gumbel_softmax,0.01,1,100,8,10000,2000,,0.1
27,1.6666028000259399,0.42782,0.3149,0.4135,0.3149,128,gumbel_softmax,0.01,1,100,8,10000,2000,,0.1
28,1.6634809060287477,0.42952,0.3061,0.4154,0.3061,128,gumbel_softmax,0.01,1,100,8,10000,2000,,0.1
29,1.662720965614319,0.42976,0.311,0.412,0.311,128,gumbel_softmax,0.01,1,100,8,10000,2000,,0.1
30,1.6689450134277344,0.4317,0.3134,0.4179,0.3134,128,gumbel_softmax,0.01,1,100,8,10000,2000,,0.1
31,1.6598510071563721,0.43142,0.3054,0.413,0.3054,128,gumbel_softmax,0.01,1,100,8,10000,2000,,0.1
32,1.6531656930160523,0.43284,0.3049,0.4184,0.3049,128,gumbel_softmax,0.01,1,100,8,10000,2000,,0.1
33,1.6531335632705688,0.43602,0.3058,0.4158,0.3058,128,gumbel_softmax,0.01,1,100,8,10000,2000,,0.1
34,1.649757036628723,0.43582,0.2982,0.4167,0.2982,128,gumbel_softmax,0.01,1,100,8,10000,2000,,0.1
35,1.6485791439437867,0.43434,0.3002,0.4194,0.3002,128,gumbel_softmax,0.01,1,100,8,10000,2000,,0.1
36,1.646668128967285,0.43548,0.315,0.4185,0.315,128,gumbel_softmax,0.01,1,100,8,10000,2000,,0.1
37,1.6415557223510742,0.43718,0.3259,0.4147,0.3259,128,gumbel_softmax,0.01,1,100,8,10000,2000,,0.1
38,1.6393455423736571,0.43816,0.3235,0.4193,0.3235,128,gumbel_softmax,0.01,1,100,8,10000,2000,,0.1
39,1.6380186199951172,0.43744,0.3142,0.4212,0.3142,128,gumbel_softmax,0.01,1,100,8,10000,2000,,0.1
40,1.6372942807006836,0.43922,0.3164,0.4223,0.3164,128,gumbel_softmax,0.01,1,100,8,10000,2000,,0.1
41,1.633907246055603,0.43922,0.3129,0.42,0.3129,128,gumbel_softmax,0.01,1,100,8,10000,2000,,0.1
42,1.6292195458602905,0.44284,0.3177,0.42,0.3177,128,gumbel_softmax,0.01,1,100,8,10000,2000,,0.1
43,1.6281047689056396,0.4436,0.315,0.4211,0.315,128,gumbel_softmax,0.01,1,100,8,10000,2000,,0.1
44,1.626608523826599,0.44324,0.3106,0.4214,0.3106,128,gumbel_softmax,0.01,1,100,8,10000,2000,,0.1
45,1.6245748266983033,0.44246,0.3295,0.421,0.3295,128,gumbel_softmax,0.01,1,100,8,10000,2000,,0.1
46,1.6224976596832275,0.44522,0.319,0.4213,0.319,128,gumbel_softmax,0.01,1,100,8,10000,2000,,0.1
47,1.6211679544448852,0.44422,0.3207,0.4256,0.3207,128,gumbel_softmax,0.01,1,100,8,10000,2000,,0.1
48,1.621120994720459,0.44544,0.3093,0.4195,0.3093,128,gumbel_softmax,0.01,1,100,8,10000,2000,,0.1
49,1.6169648405838013,0.44628,0.3246,0.424,0.3246,128,gumbel_softmax,0.01,1,100,8,10000,2000,,0.1
50,1.6141571103286743,0.44654,0.3194,0.4235,0.3194,128,gumbel_softmax,0.01,1,100,8,10000,2000,,0.1
51,1.6123967858505248,0.44976,0.316,0.4289,0.316,128,gumbel_softmax,0.01,1,100,8,10000,2000,,0.1
52,1.6118881912994385,0.44748,0.331,0.4272,0.331,128,gumbel_softmax,0.01,1,100,8,10000,2000,,0.1
53,1.6086347729492187,0.45008,0.3151,0.4244,0.3151,128,gumbel_softmax,0.01,1,100,8,10000,2000,,0.1
54,1.607606383705139,0.4499,0.3274,0.4254,0.3274,128,gumbel_softmax,0.01,1,100,8,10000,2000,,0.1
1,1.6070939854049682,0.4512,0.3381,0.4258,0.3381,128,gumbel_softmax,0.01,1,100,8,10000,2000,,0.1
2,1.6038421534729004,0.45182,0.328,0.4257,0.328,128,gumbel_softmax,0.01,1,100,8,10000,2000,,0.1
3,1.601241692504883,0.45066,0.3389,0.4274,0.3389,128,gumbel_softmax,0.01,1,100,8,10000,2000,,0.1
4,1.600885549545288,0.45264,0.3431,0.4262,0.3431,128,gumbel_softmax,0.01,1,100,8,10000,2000,,0.1
5,1.5967556392669677,0.45502,0.3452,0.4251,0.3452,128,gumbel_softmax,0.01,1,100,8,10000,2000,,0.1
6,1.5976800273895264,0.45436,0.3358,0.4283,0.3358,128,gumbel_softmax,0.01,1,100,8,10000,2000,,0.1
7,1.596520198059082,0.45454,0.3337,0.4313,0.3337,128,gumbel_softmax,0.01,1,100,8,10000,2000,,0.1
8,1.592698565597534,0.45536,0.3304,0.4284,0.3304,128,gumbel_softmax,0.01,1,100,8,10000,2000,,0.1
9,1.5913579726791383,0.45534,0.3322,0.4286,0.3322,128,gumbel_softmax,0.01,1,100,8,10000,2000,,0.1
10,1.5895681922912597,0.45738,0.338,0.43,0.338,128,gumbel_softmax,0.01,1,100,8,10000,2000,,0.1
11,1.5887417980194092,0.4592,0.3288,0.4334,0.3288,128,gumbel_softmax,0.01,1,100,8,10000,2000,,0.1
12,1.582527229385376,0.46002,0.3255,0.4316,0.3255,128,gumbel_softmax,0.01,1,100,8,10000,2000,,0.1
13,1.5827531976318359,0.4587,0.3295,0.4326,0.3295,128,gumbel_softmax,0.01,1,100,8,10000,2000,,0.1
14,1.5820452486801146,0.45948,0.3264,0.4317,0.3264,128,gumbel_softmax,0.01,1,100,8,10000,2000,,0.1
15,1.581559896812439,0.45998,0.338,0.4287,0.338,128,gumbel_softmax,0.01,1,100,8,10000,2000,,0.1
16,1.5822172570037842,0.45986,0.3312,0.4292,0.3312,128,gumbel_softmax,0.01,1,100,8,10000,2000,,0.1
17,1.5811632891845704,0.4595,0.3428,0.4339,0.3428,128,gumbel_softmax,0.01,1,100,8,10000,2000,,0.1
18,1.5778849681854248,0.46056,0.344,0.4339,0.344,128,gumbel_softmax,0.01,1,100,8,10000,2000,,0.1
19,1.5767590496444701,0.46212,0.3484,0.4315,0.3484,128,gumbel_softmax,0.01,1,100,8,10000,2000,,0.1
20,1.5758298081588744,0.46184,0.3481,0.4339,0.3481,128,gumbel_softmax,0.01,1,100,8,10000,2000,,0.1
21,1.5747805529785157,0.46262,0.3585,0.4346,0.3585,128,gumbel_softmax,0.01,1,100,8,10000,2000,,0.1
22,1.5757589097213744,0.46332,0.3464,0.4348,0.3464,128,gumbel_softmax,0.01,1,100,8,10000,2000,,0.1
23,1.571883311920166,0.46304,0.3454,0.4329,0.3454,128,gumbel_softmax,0.01,1,100,8,10000,2000,,0.1
24,1.5711525397491455,0.46308,0.3457,0.4348,0.3457,128,gumbel_softmax,0.01,1,100,8,10000,2000,,0.1
25,1.566209176902771,0.46558,0.342,0.4381,0.342,128,gumbel_softmax,0.01,1,100,8,10000,2000,,0.1
26,1.5667063879394532,0.46512,0.3473,0.4353,0.3473,128,gumbel_softmax,0.01,1,100,8,10000,2000,,0.1
27,1.5641176025009156,0.46618,0.3431,0.4327,0.3431,128,gumbel_softmax,0.01,1,100,8,10000,2000,,0.1
28,1.5614787816619873,0.46644,0.3609,0.4378,0.3609,128,gumbel_softmax,0.01,1,100,8,10000,2000,,0.1
29,1.5623589008331298,0.4649,0.3533,0.4368,0.3533,128,gumbel_softmax,0.01,1,100,8,10000,2000,,0.1
30,1.5608902068328858,0.46686,0.3562,0.4354,0.3562,128,gumbel_softmax,0.01,1,100,8,10000,2000,,0.1
31,1.5604522634506226,0.4669,0.3668,0.4362,0.3668,128,gumbel_softmax,0.01,1,100,8,10000,2000,,0.1
32,1.559430748977661,0.46808,0.3656,0.4401,0.3656,128,gumbel_softmax,0.01,1,100,8,10000,2000,,0.1
33,1.5548156909561157,0.46766,0.367,0.4352,0.367,128,gumbel_softmax,0.01,1,100,8,10000,2000,,0.1
34,1.5571480827331543,0.47002,0.3644,0.4357,0.3644,128,gumbel_softmax,0.01,1,100,8,10000,2000,,0.1
35,1.5540836379241942,0.46934,0.3625,0.4376,0.3625,128,gumbel_softmax,0.01,1,100,8,10000,2000,,0.1
36,1.5561748690795898,0.46888,0.3597,0.4359,0.3597,128,gumbel_softmax,0.01,1,100,8,10000,2000,,0.1
37,1.5507632879257203,0.47014,0.3613,0.4405,0.3613,128,gumbel_softmax,0.01,1,100,8,10000,2000,,0.1
38,1.5492659708404541,0.47092,0.3618,0.44,0.3618,128,gumbel_softmax,0.01,1,100,8,10000,2000,,0.1
39,1.5486727394485473,0.46954,0.3671,0.4397,0.3671,128,gumbel_softmax,0.01,1,100,8,10000,2000,,0.1
40,1.5485909264755249,0.4698,0.3659,0.4382,0.3659,128,gumbel_softmax,0.01,1,100,8,10000,2000,,0.1
41,1.5447246658706666,0.4732,0.366,0.441,0.366,128,gumbel_softmax,0.01,1,100,8,10000,2000,,0.1
42,1.5448220030975341,0.47344,0.36,0.442,0.36,128,gumbel_softmax,0.01,1,100,8,10000,2000,,0.1
43,1.548074204902649,0.47212,0.3681,0.4374,0.3681,128,gumbel_softmax,0.01,1,100,8,10000,2000,,0.1
44,1.5448100973510743,0.47394,0.3675,0.4394,0.3675,128,gumbel_softmax,0.01,1,100,8,10000,2000,,0.1
45,1.5412493536376952,0.473,0.3536,0.4414,0.3536,128,gumbel_softmax,0.01,1,100,8,10000,2000,,0.1
46,1.542405839920044,0.47362,0.3672,0.4378,0.3672,128,gumbel_softmax,0.01,1,100,8,10000,2000,,0.1
47,1.541870467224121,0.4755,0.3664,0.4404,0.3664,128,gumbel_softmax,0.01,1,100,8,10000,2000,,0.1
48,1.5368100267791749,0.4744,0.3737,0.442,0.3737,128,gumbel_softmax,0.01,1,100,8,10000,2000,,0.1
49,1.5374635276031494,0.47454,0.3591,0.4381,0.3591,128,gumbel_softmax,0.01,1,100,8,10000,2000,,0.1
50,1.5348502478790282,0.47424,0.3659,0.4431,0.3659,128,gumbel_softmax,0.01,1,100,8,10000,2000,,0.1
51,1.5329784991455078,0.47572,0.3555,0.4416,0.3555,128,gumbel_softmax,0.01,1,100,8,10000,2000,,0.1
52,1.5324140006256104,0.47758,0.3487,0.4404,0.3487,128,gumbel_softmax,0.01,1,100,8,10000,2000,,0.1
53,1.5293208588027953,0.4773,0.3697,0.4368,0.3697,128,gumbel_softmax,0.01,1,100,8,10000,2000,,0.1
54,1.5314119649887086,0.47668,0.3569,0.4399,0.3569,128,gumbel_softmax,0.01,1,100,8,10000,2000,,0.1
55,1.5296631183624267,0.47734,0.3621,0.4368,0.3621,128,gumbel_softmax,0.01,1,100,8,10000,2000,,0.1
56,1.5261331674575807,0.47792,0.374,0.4426,0.374,128,gumbel_softmax,0.01,1,100,8,10000,2000,,0.1
57,1.5252996990203858,0.47896,0.3579,0.4377,0.3579,128,gumbel_softmax,0.01,1,100,8,10000,2000,,0.1
58,1.5287478759384154,0.47878,0.3703,0.4439,0.3703,128,gumbel_softmax,0.01,1,100,8,10000,2000,,0.1
59,1.5232886191940307,0.48102,0.3765,0.4418,0.3765,128,gumbel_softmax,0.01,1,100,8,10000,2000,,0.1
60,1.52342485912323,0.4814,0.3677,0.4398,0.3677,128,gumbel_softmax,0.01,1,100,8,10000,2000,,0.1
61,1.5226623077392578,0.48102,0.3731,0.4404,0.3731,128,gumbel_softmax,0.01,1,100,8,10000,2000,,0.1
62,1.5224816440200806,0.47996,0.3798,0.4393,0.3798,128,gumbel_softmax,0.01,1,100,8,10000,2000,,0.1
63,1.519610005531311,0.48006,0.3692,0.4401,0.3692,128,gumbel_softmax,0.01,1,100,8,10000,2000,,0.1
64,1.5204618124008178,0.47952,0.3704,0.4425,0.3704,128,gumbel_softmax,0.01,1,100,8,10000,2000,,0.1
65,1.516841456375122,0.48088,0.3772,0.4456,0.3772,128,gumbel_softmax,0.01,1,100,8,10000,2000,,0.1
66,1.5187820055770873,0.4828,0.3841,0.4423,0.3841,128,gumbel_softmax,0.01,1,100,8,10000,2000,,0.1
67,1.5144259055709839,0.48372,0.371,0.4447,0.371,128,gumbel_softmax,0.01,1,100,8,10000,2000,,0.1
68,1.5151405535888671,0.48244,0.3855,0.4461,0.3855,128,gumbel_softmax,0.01,1,100,8,10000,2000,,0.1
69,1.5134837726593018,0.48318,0.3613,0.4456,0.3613,128,gumbel_softmax,0.01,1,100,8,10000,2000,,0.1
70,1.5126972703933717,0.48362,0.3752,0.4418,0.3752,128,gumbel_softmax,0.01,1,100,8,10000,2000,,0.1
71,1.5128802396774292,0.48354,0.3819,0.4441,0.3819,128,gumbel_softmax,0.01,1,100,8,10000,2000,,0.1
72,1.5087824364471436,0.48328,0.3869,0.4441,0.3869,128,gumbel_softmax,0.01,1,100,8,10000,2000,,0.1
73,1.5094469145965577,0.48532,0.3899,0.444,0.3899,128,gumbel_softmax,0.01,1,100,8,10000,2000,,0.1
1,3.454888225059509,0.26472,0.2337,0.3288,0.2337,128,sparsemax,0.01,1,100,8,10000,2000,,0.1
2,2.133939503479004,0.33772,0.2371,0.3496,0.2371,128,sparsemax,0.01,1,100,8,10000,2000,,0.1
3,2.0924986590576173,0.35562,0.2517,0.3575,0.2517,128,sparsemax,0.01,1,100,8,10000,2000,,0.1
4,1.8701872302627562,0.37118,0.2397,0.3682,0.2397,128,sparsemax,0.01,1,100,8,10000,2000,,0.1
5,1.8137319927978515,0.38008,0.2683,0.378,0.2683,128,sparsemax,0.01,1,100,8,10000,2000,,0.1
1,5.683886644744873,0.10102,0.136,0.1008,0.136,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
2,6.465286643829346,0.09946,0.1353,0.0972,0.1353,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
3,4.114539300079346,0.10034,0.13,0.1011,0.13,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
4,3.0921958178710938,0.09934,0.0998,0.093,0.0998,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
5,3.2084453662109373,0.09944,0.1373,0.1029,0.1373,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
1,6.6458959910583495,0.27148,0.2268,0.3297,0.2268,128,sparsemax,0.01,1,100,8,10000,2000,,0.1
2,1.9981192465972901,0.3392,0.2352,0.3503,0.2352,128,sparsemax,0.01,1,100,8,10000,2000,,0.1
3,1.9058332858657836,0.362,0.2566,0.3646,0.2566,128,sparsemax,0.01,1,100,8,10000,2000,,0.1
4,1.8513382445907594,0.37388,0.2529,0.3696,0.2529,128,sparsemax,0.01,1,100,8,10000,2000,,0.1
5,1.8191010348892211,0.38266,0.2677,0.3784,0.2677,128,sparsemax,0.01,1,100,8,10000,2000,,0.1
6,1.881535471572876,0.3883,0.2752,0.3852,0.2752,128,sparsemax,0.01,1,100,8,10000,2000,,0.1
1,3.75816405418396,0.12378,0.1562,0.1445,0.1562,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
2,3.258585986328125,0.1784,0.1508,0.19,0.1508,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
3,3.881492038726807,0.20354,0.1737,0.2059,0.1737,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
4,2.418878234939575,0.21494,0.1622,0.2289,0.1622,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
5,2.2972170274353028,0.22764,0.1648,0.2297,0.1648,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
6,2.3658420665740967,0.23292,0.1793,0.2341,0.1793,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
7,2.28415308303833,0.23876,0.1982,0.2466,0.1982,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
8,2.1682832899475097,0.24876,0.1862,0.2528,0.1862,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
9,2.1486763122558594,0.25662,0.2252,0.2591,0.2252,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
10,2.1243992686462403,0.26492,0.2034,0.2673,0.2034,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
11,2.1125172438049318,0.26786,0.1995,0.2667,0.1995,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
12,2.090773797454834,0.27166,0.2204,0.273,0.2204,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
13,2.0886655809020995,0.2746,0.2312,0.2781,0.2312,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
14,2.079815714263916,0.27942,0.2165,0.2762,0.2165,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
15,2.053057813873291,0.2837,0.2402,0.2797,0.2402,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
16,2.0486770475769043,0.28538,0.2409,0.2898,0.2409,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
1,1.998489718017578,0.29914,0.2561,0.3018,0.2561,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
2,1.9832902967834474,0.3058,0.262,0.3079,0.262,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
3,1.96481422706604,0.31384,0.2799,0.3144,0.2799,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
4,1.9478554730224609,0.31892,0.2794,0.3233,0.2794,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
5,1.9281074562072753,0.32574,0.2662,0.3215,0.2662,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
6,1.9137505446624756,0.33394,0.2781,0.3374,0.2781,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
7,1.892875972595215,0.34132,0.2928,0.3459,0.2928,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
8,1.8761497961807252,0.3462,0.3189,0.352,0.3189,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
9,1.864199695777893,0.35318,0.3166,0.3558,0.3166,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
10,1.8543112530899049,0.35936,0.3207,0.3629,0.3207,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
11,1.8351522036361694,0.3635,0.3071,0.3629,0.3071,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
12,1.8208992822647094,0.36832,0.3367,0.3717,0.3367,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
13,1.8131676620101929,0.37474,0.3428,0.3767,0.3428,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
14,1.8009129418563843,0.37832,0.3368,0.3779,0.3368,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
15,1.7915436816024781,0.38232,0.3495,0.3791,0.3495,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
16,1.7802228570175171,0.38516,0.3536,0.3884,0.3536,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
17,1.7716750463104247,0.39066,0.369,0.3879,0.369,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
18,1.7663147189712525,0.39216,0.3457,0.3907,0.3457,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
19,1.7564995883560182,0.3954,0.3568,0.3955,0.3568,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
20,1.754414506225586,0.39932,0.3717,0.3938,0.3717,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
21,1.7422866313934326,0.402,0.3706,0.3994,0.3706,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
22,1.7300401743316651,0.40396,0.3844,0.4033,0.3844,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
23,1.7239515824127196,0.4084,0.3753,0.4029,0.3753,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
24,1.7191552136611938,0.40964,0.3933,0.4074,0.3933,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
25,1.7124100338745116,0.41436,0.3977,0.4077,0.3977,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
26,1.7087138495254517,0.41484,0.3917,0.4069,0.3917,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
27,1.7076060832977296,0.41706,0.3951,0.4107,0.3951,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
28,1.6935264600372315,0.42166,0.393,0.4152,0.393,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
29,1.6910433643341065,0.42184,0.4049,0.4144,0.4049,128,sparsemax_noise,0.01,1,100,8,10000,2000,,0.1
